YOB,NKID,DEP,PHON,SINC,DAINC,DHVAL,DMORT,DOUTM,DOUTL,DOUTHP,DOUTCC,BAD,AES0,AES1,AES2,AES3,AES4,AES5,AES6,AES7,AES8,AES9,AES10,RES0,RES1,RES2,RES3,RES4
63.0,0.0,0.0,1,0.0,18720.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
67.0,1.0,0.0,0,0.0,19500.0,0.0,0.0,356.0,168.0,144.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55.0,1.0,0.0,1,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
52.0,0.0,0.0,1,10200.0,36600.0,46464.0,0.0,684.0,240.0,400.0,40.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
30.0,3.0,0.0,1,0.0,0.0,10784.0,4.0,0.0,0.0,0.0,100.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50.0,4.0,0.0,1,7000.0,35400.0,4928.0,60000.0,532.0,0.0,248.0,440.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59.0,0.0,0.0,1,9500.0,15660.0,30464.0,46000.0,288.0,0.0,516.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42.0,1.0,0.0,1,0.0,30600.0,28928.0,54464.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,19131.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66.0,0.0,0.0,1,0.0,0.0,0.0,0.0,440.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
69.0,0.0,0.0,1,0.0,9360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
39.0,0.0,0.0,1,1440.0,25500.0,0.0,0.0,108.0,320.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42.0,3.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
58.0,0.0,0.0,1,5000.0,31320.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
59.0,1.0,0.0,0,0.0,18000.0,0.0,0.0,320.0,216.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
54.0,2.0,0.0,0,1800.0,27600.0,52464.0,47964.0,776.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,300.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49.0,2.0,0.0,1,14700.0,18210.0,28928.0,22464.0,584.0,640.0,0.0,60.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,4296.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
69.0,0.0,0.0,1,0.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38.0,0.0,0.0,1,0.0,16248.0,0.0,0.0,388.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28.0,3.0,0.0,1,15000.0,30000.0,11392.0,40000.0,760.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
40.0,0.0,0.0,1,4353.0,5292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
57.0,0.0,0.0,1,0.0,30000.0,34464.0,32464.0,760.0,0.0,280.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
57.0,1.0,0.0,1,0.0,30000.0,64000.0,52000.0,384.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
56.0,0.0,0.0,1,11000.0,36102.0,62464.0,0.0,720.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,27000.0,0.0,0.0,600.0,0.0,0.0,360.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
48.0,2.0,0.0,1,0.0,39000.0,14464.0,0.0,240.0,160.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
99.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
44.0,0.0,0.0,1,0.0,48000.0,48928.0,54464.0,1200.0,308.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53.0,0.0,0.0,1,0.0,928.0,43392.0,4.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57.0,1.0,0.0,1,11000.0,21741.0,928.0,40464.0,0.0,0.0,0.0,100.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
44.0,1.0,0.0,1,8000.0,0.0,0.0,0.0,628.0,0.0,0.0,680.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39.0,3.0,0.0,1,3000.0,42000.0,20928.0,54464.0,1200.0,600.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
68.0,0.0,0.0,1,0.0,12480.0,0.0,0.0,480.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45.0,1.0,0.0,0,0.0,0.0,57856.0,12928.0,0.0,200.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,0.0,0.0,1,0.0,23850.0,28928.0,4.0,0.0,500.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65.0,0.0,0.0,1,0.0,27279.0,0.0,0.0,740.0,0.0,0.0,160.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40.0,0.0,0.0,1,6000.0,30000.0,0.0,0.0,384.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
62.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65.0,0.0,0.0,1,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22.0,2.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55.0,2.0,0.0,1,0.0,18000.0,46464.0,0.0,0.0,684.0,300.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
59.0,2.0,0.0,1,0.0,17889.0,4928.0,50464.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
50.0,2.0,0.0,1,11100.0,49500.0,52192.0,27392.0,1740.0,472.0,0.0,36.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
69.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,472.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
45.0,2.0,0.0,1,30000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.0,1.0,1.0,1,12400.0,52500.0,3392.0,24000.0,400.0,1600.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,200.0,336.0,104.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
61.0,0.0,0.0,1,0.0,18000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
57.0,0.0,0.0,1,11700.0,52500.0,46784.0,7392.0,2048.0,0.0,0.0,160.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
52.0,0.0,0.0,1,0.0,60000.0,63392.0,54464.0,1900.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
61.0,0.0,0.0,1,0.0,12480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
62.0,0.0,0.0,1,0.0,24000.0,0.0,0.0,400.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64.0,0.0,0.0,1,0.0,21240.0,0.0,0.0,320.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
58.0,2.0,0.0,1,0.0,23400.0,20928.0,46464.0,400.0,0.0,68.0,76.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48.0,0.0,0.0,0,0.0,9000.0,0.0,0.0,320.0,28.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49.0,2.0,0.0,1,0.0,24464.0,3392.0,34464.0,800.0,0.0,0.0,320.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46.0,0.0,0.0,0,0.0,51996.0,60800.0,38400.0,636.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
58.0,0.0,0.0,1,0.0,21900.0,0.0,0.0,600.0,296.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
64.0,1.0,0.0,1,0.0,24852.0,34464.0,20464.0,528.0,360.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
64.0,0.0,0.0,1,0.0,52500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20.0,0.0,1.0,1,1000.0,60000.0,6784.0,40000.0,744.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
35.0,4.0,0.0,1,8000.0,6000.0,43392.0,6400.0,0.0,0.0,0.0,600.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22.0,0.0,0.0,1,0.0,0.0,14464.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61.0,0.0,0.0,1,2500.0,15000.0,60464.0,22000.0,416.0,880.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52.0,4.0,1.0,1,0.0,37764.0,0.0,0.0,0.0,340.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
56.0,3.0,0.0,1,1200.0,31500.0,6928.0,46464.0,784.0,256.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
60.0,0.0,0.0,1,0.0,46800.0,11392.0,928.0,1144.0,680.0,0.0,108.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
66.0,0.0,0.0,1,0.0,5538.0,0.0,0.0,492.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
